time,AT_windspeed,AT_temperature,CH_windspeed,CH_temperature,DE_windspeed,DE_temperature,NL_windspeed,NL_temperature,PL_windspeed,PL_temperature
2008-08-17T22:00:00Z,1.72,12.765,1.97,12.309,2.807816,14.823,4.09,15.184,3.01,13.277
2008-08-17T23:00:00Z,1.75,12.311,2.03,11.987,2.995304,14.255,4.05,14.8,3.06,12.832
2008-08-18T00:00:00Z,1.73,11.987,2.05,11.751,3.058049,13.832,3.95,14.41,3.09,12.481
2008-08-18T01:00:00Z,1.71,11.732,2.04,11.566,3.024132,13.505,3.84,14.096,3.13,12.204
2008-08-18T02:00:00Z,1.73,11.456,2.01,11.446,2.958066,13.179,3.7,13.801,3.16,11.972
2008-08-18T03:00:00Z,1.79,11.127,1.96,11.304,2.956361,12.876,3.64,13.738,3.19,11.755
2008-08-18T04:00:00Z,1.81,10.766,1.93,10.975,3.016417,12.67,3.85,13.807,3.21,11.594
2008-08-18T05:00:00Z,1.75,10.897,2.01,10.536,3.27408,12.813,4.1,13.854,3.68,12.937
2008-08-18T06:00:00Z,1.54,13.348,1.82,12.182,3.99913,14.217,4.49,14.182,3.78,14.763
2008-08-18T07:00:00Z,1.3,15.986,2.13,14.761,4.114497,15.899,4.77,14.715,3.61,17.407
2008-08-18T08:00:00Z,1.34,18.557,2.42,17.139,4.642974,17.971,5.01,15.681,4.05,20.064
2008-08-18T09:00:00Z,1.49,20.098,2.81,18.779,5.081898,19.549,5.64,17.049,4.26,21.686
2008-08-18T10:00:00Z,1.6,21.262,3.07,20.041,5.402098,20.794,6.52,18.37,4.32,22.757
2008-08-18T11:00:00Z,1.63,22.119,3.29,21.037,5.66685,21.856,7.21,19.55,4.34,23.464
2008-08-18T12:00:00Z,1.64,22.762,3.49,21.783,5.859355,22.705,7.62,20.272,4.34,23.89
2008-08-18T13:00:00Z,1.61,23.164,3.65,22.254,5.974862,23.344,7.64,20.38,4.29,24.053
2008-08-18T14:00:00Z,1.58,23.284,3.75,22.429,5.966979,23.666,7.26,20.213,4.16,24.014
2008-08-18T15:00:00Z,1.56,23.074,3.72,22.281,5.73944,23.636,6.8,20.173,3.95,23.744
2008-08-18T16:00:00Z,1.6,22.569,3.47,21.901,5.226853,23.289,6.28,20.215,3.56,23.115
2008-08-18T17:00:00Z,1.52,21.758,2.81,21.289,4.187276,22.584,5.46,20.144,2.62,21.835
2008-08-18T18:00:00Z,1.54,18.982,1.96,19.733,2.829663,21.075,4.39,19.64,2.41,19.51
2008-08-18T19:00:00Z,2.08,16.683,1.8,17.629,2.441694,18.981,3.58,18.28,2.71,18.102
2008-08-18T20:00:00Z,2.33,15.801,1.88,16.932,2.644464,18.006,3.61,17.549,2.96,17.42
2008-08-18T21:00:00Z,2.51,15.107,2.33,16.139,2.912207,17.445,3.69,17.3,3.21,16.806
2008-08-18T22:00:00Z,2.52,14.497,2.64,15.498,3.219524,17.012,3.61,16.89,3.41,16.26
2008-08-18T23:00:00Z,2.44,14.012,2.75,15.099,3.519469,16.715,3.57,16.411,3.55,15.819
2008-08-19T00:00:00Z,2.32,13.566,2.71,14.736,3.721567,16.45,3.7,15.99,3.6,15.386
2008-08-19T01:00:00Z,2.21,13.162,2.64,14.426,3.826651,16.177,4.09,15.754,3.6,14.977
2008-08-19T02:00:00Z,2.12,12.914,2.52,14.223,3.851658,15.822,4.77,15.696,3.57,14.624
2008-08-19T03:00:00Z,2.09,12.734,2.35,14.09,3.860555,15.456,5.63,15.63,3.55,14.317
2008-08-19T04:00:00Z,2.07,12.462,2.21,13.911,3.883187,15.151,6.23,15.402,3.6,14.073
2008-08-19T05:00:00Z,1.96,12.862,2.14,13.696,4.052857,15.19,6.65,15.189,4.15,15.057
2008-08-19T06:00:00Z,1.7,15.507,1.95,14.953,4.618449,16.444,7,15.347,4.19,16.671
2008-08-19T07:00:00Z,1.35,18.014,2.2,17.186,4.702899,17.977,7.46,15.92,4.04,19.222
2008-08-19T08:00:00Z,1.09,20.717,2.63,19.013,5.34729,19.844,8.45,16.883,4.64,22.306
2008-08-19T09:00:00Z,1.47,22.736,3.1,20.593,6.080898,21.292,9.67,18.091,4.95,24.463
2008-08-19T10:00:00Z,2.02,24.178,3.5,21.79,6.489195,22.163,10.11,19.121,5.14,25.885
2008-08-19T11:00:00Z,2.57,25.123,3.83,22.642,6.761353,22.763,10.26,19.908,5.24,26.84
2008-08-19T12:00:00Z,3.07,25.67,4.09,23.157,6.8938,23.164,10.37,20.486,5.27,27.47
2008-08-19T13:00:00Z,3.48,25.871,4.32,23.265,6.902448,23.304,10.47,20.873,5.22,27.806
2008-08-19T14:00:00Z,3.77,25.717,4.47,22.908,6.772515,23.094,10.47,20.991,5.11,27.808
2008-08-19T15:00:00Z,3.87,25.198,4.37,22.082,6.394099,22.559,10.28,20.87,4.88,27.437
2008-08-19T16:00:00Z,3.65,24.369,4.05,20.859,5.835702,21.866,9.81,20.471,4.29,26.607
2008-08-19T17:00:00Z,2.94,22.826,3.47,19.343,5.131121,20.976,9.1,19.872,3.1,24.919
2008-08-19T18:00:00Z,2.36,19.844,2.67,17.825,4.27666,19.601,8.26,18.951,2.84,22.257
2008-08-19T19:00:00Z,2.57,17.755,1.96,16.303,3.782887,17.995,7.31,17.673,3.11,20.879
2008-08-19T20:00:00Z,2.74,16.937,1.89,15.604,3.98588,17.096,6.89,16.695,3.41,20.181
2008-08-19T21:00:00Z,2.85,16.204,2.08,15.163,4.263535,16.507,6.97,16.15,3.62,19.483
2008-08-19T22:00:00Z,2.87,15.58,2.55,14.784,4.480918,15.953,7.16,15.753,3.6,18.789
2008-08-19T23:00:00Z,2.76,14.973,2.73,14.343,4.680176,15.496,7.29,15.505,3.49,18.157
2008-08-20T00:00:00Z,2.69,14.645,2.69,13.806,4.789058,15.114,7.09,15.343,3.42,17.589
2008-08-20T01:00:00Z,2.54,14.285,2.63,13.241,4.72111,14.724,7.1,15.327,3.35,17.029
2008-08-20T02:00:00Z,2.42,14.037,2.37,12.625,4.702729,14.36,6.97,15.375,3.31,16.486
2008-08-20T03:00:00Z,2.5,13.965,2.24,12.153,4.783889,14.043,6.74,15.328,3.4,16.021
2008-08-20T04:00:00Z,2.64,13.974,2.2,11.757,4.776416,13.749,6.71,15.212,3.58,15.66
2008-08-20T05:00:00Z,2.92,14.464,2.13,11.459,4.917775,13.658,6.73,15.091,4.09,16.423
2008-08-20T06:00:00Z,3.36,15.72,2.49,12.352,5.441002,14.427,7.07,15.454,4.12,17.892
2008-08-20T07:00:00Z,3.58,16.792,2.98,13.141,6.070243,15.687,7.5,16.25,4.27,20.041
2008-08-20T08:00:00Z,3.68,17.912,3.29,14.036,6.81898,17.164,8.3,17.17,4.91,22.244
2008-08-20T09:00:00Z,3.65,18.888,3.53,15.108,7.188846,18.522,8.71,18.086,5.01,23.597
2008-08-20T10:00:00Z,3.54,19.74,3.7,16.071,7.361151,19.51,8.67,18.731,5.15,24.499
2008-08-20T11:00:00Z,3.35,20.361,3.86,16.94,7.413182,20.15,8.39,18.909,5.34,25.022
2008-08-20T12:00:00Z,3.16,20.787,4.08,17.607,7.419637,20.59,8.16,18.998,5.49,25.204
2008-08-20T13:00:00Z,3.04,20.869,4.26,18.044,7.3487,20.783,8.08,19.092,5.59,25.078
2008-08-20T14:00:00Z,2.95,20.65,4.33,18.139,7.195068,20.733,7.97,19.122,5.6,24.71
2008-08-20T15:00:00Z,2.88,20.206,4.24,17.841,6.915363,20.469,7.79,19.138,5.49,24.097
2008-08-20T16:00:00Z,2.75,19.493,3.84,17.387,6.48689,20.008,7.52,19.027,5.22,23.241
2008-08-20T17:00:00Z,2.34,18.549,3.11,16.828,5.733427,19.305,6.99,18.632,4.47,22.056
2008-08-20T18:00:00Z,1.61,17.043,1.91,15.685,4.43747,18.069,6.18,17.948,3.49,20.125
2008-08-20T19:00:00Z,1.67,15.884,1.57,13.905,3.475789,16.066,5.42,16.718,3.34,18.563
2008-08-20T20:00:00Z,1.97,15.429,1.36,13.46,3.571036,15.161,5.45,15.898,3.36,17.715
2008-08-20T21:00:00Z,2.12,14.922,1.2,13.152,3.701684,14.573,5.84,15.598,3.33,16.953
2008-08-20T22:00:00Z,2.04,14.555,1.14,12.815,3.665117,14.033,6.12,15.373,3.31,16.289
2008-08-20T23:00:00Z,1.96,14.356,1.07,12.526,3.606109,13.563,6.03,15.084,3.33,15.735
2008-08-21T00:00:00Z,1.95,14.165,1.03,12.262,3.569416,13.135,5.69,14.723,3.37,15.235
2008-08-21T01:00:00Z,1.92,13.951,1.11,11.909,3.542347,12.77,5.49,14.524,3.42,14.78
2008-08-21T02:00:00Z,1.9,13.71,1.22,11.495,3.530923,12.47,5.41,14.46,3.46,14.35
2008-08-21T03:00:00Z,1.88,13.497,1.31,11.121,3.525282,12.21,5.47,14.402,3.48,13.938
2008-08-21T04:00:00Z,1.77,13.212,1.34,10.773,3.548,11.952,5.67,14.298,3.46,13.565
2008-08-21T05:00:00Z,1.65,13.268,1.35,10.492,3.649674,11.847,5.82,14.179,4,14.402
2008-08-21T06:00:00Z,1.62,14.7,1.29,11.652,4.089025,13.2,6.15,14.41,3.96,16.026
2008-08-21T07:00:00Z,1.45,16.974,1.55,13.655,4.303923,15.213,6.38,15.234,4.39,18.753
2008-08-21T08:00:00Z,1.3,18.796,1.75,15.499,4.725451,17.581,7.13,16.748,4.89,20.665
2008-08-21T09:00:00Z,1.17,20.174,1.75,16.928,5.024621,19.352,7.98,18.245,5.3,21.84
2008-08-21T10:00:00Z,1.17,21.352,1.74,18.143,5.240563,20.589,8.37,19.302,5.5,22.752
2008-08-21T11:00:00Z,1.43,22.205,1.92,19.132,5.368393,21.425,8.49,19.956,5.55,23.444
2008-08-21T12:00:00Z,1.73,22.82,2.25,19.878,5.443747,22.04,8.45,20.311,5.49,23.93
2008-08-21T13:00:00Z,2,23.209,2.5,20.278,5.430656,22.424,8.22,20.37,5.37,24.17
2008-08-21T14:00:00Z,2.15,23.3,2.63,20.381,5.340267,22.464,7.8,20.179,5.21,24.178
2008-08-21T15:00:00Z,2.16,23.031,2.68,20.185,5.103444,22.196,7.33,19.976,4.99,23.917
2008-08-21T16:00:00Z,2.1,22.485,2.64,19.747,4.777062,21.716,6.86,19.743,4.67,23.292
2008-08-21T17:00:00Z,1.76,21.587,2.34,19.039,4.155726,20.919,6.07,19.358,3.46,22.014
2008-08-21T18:00:00Z,1.45,19.398,1.62,17.647,2.984048,19.365,4.95,18.69,2.47,19.472
2008-08-21T19:00:00Z,1.59,17.834,1.35,15.981,2.599133,17.429,3.85,17.11,2.41,18.177
2008-08-21T20:00:00Z,1.56,17.216,0.97,15.802,2.605023,16.605,3.87,16.112,2.22,17.734
2008-08-21T21:00:00Z,1.5,16.704,0.84,15.573,2.65325,16.059,4.06,15.696,2.03,17.428
2008-08-21T22:00:00Z,1.38,16.29,0.98,15.032,2.66959,15.558,4.33,15.385,1.96,17.065
2008-08-21T23:00:00Z,1.31,15.952,1.16,14.427,2.662362,15.062,4.57,15.112,1.98,16.582
2008-08-22T00:00:00Z,1.29,15.559,1.38,13.863,2.645521,14.589,4.62,14.8,2.08,16.031
2008-08-22T01:00:00Z,1.27,15.123,1.63,13.233,2.59291,14.1,4.46,14.481,2.28,15.454
2008-08-22T02:00:00Z,1.27,14.747,1.78,12.89,2.554947,13.63,4.31,14.323,2.49,14.908
2008-08-22T03:00:00Z,1.27,14.385,1.77,12.85,2.543528,13.256,4.28,14.348,2.66,14.424
2008-08-22T04:00:00Z,1.27,13.98,1.77,12.638,2.501736,13.024,4.03,14.359,2.79,13.952
2008-08-22T05:00:00Z,1.17,13.94,1.81,12.298,2.504274,13.081,3.78,14.322,2.94,15.074
2008-08-22T06:00:00Z,1.09,15.72,1.61,13.199,2.902112,14.483,3.74,14.727,3.45,17.128
2008-08-22T07:00:00Z,1.1,18.123,1.61,15.347,2.963268,15.983,3.92,15.433,3.42,19.865
2008-08-22T08:00:00Z,1.53,20.38,1.46,17.221,2.963087,18.039,3.7,16.155,3.73,22.505
2008-08-22T09:00:00Z,1.96,21.993,1.65,18.282,3.012387,19.536,3.54,17.115,3.81,23.905
2008-08-22T10:00:00Z,2.47,23.192,2.2,18.852,3.055483,20.471,3.41,17.952,3.83,24.903
2008-08-22T11:00:00Z,2.91,24.116,3.03,19.308,3.083116,21.063,3.21,18.537,3.78,25.621
2008-08-22T12:00:00Z,3.2,24.768,3.99,19.35,3.037928,21.298,3.02,18.7,3.67,26.09
2008-08-22T13:00:00Z,3.36,25.093,4.77,18.912,2.972922,21.188,3,18.462,3.45,26.279
2008-08-22T14:00:00Z,3.47,25.161,5.14,18.068,2.849948,20.753,3.25,18.035,3.06,26.121
2008-08-22T15:00:00Z,3.54,24.75,5.14,17.437,2.61231,20.088,3.61,17.474,2.57,25.707
2008-08-22T16:00:00Z,3.41,23.911,4.86,17.085,2.386996,19.316,3.88,16.852,2.12,25.023
2008-08-22T17:00:00Z,2.8,22.389,4.16,16.525,2.31537,18.432,3.9,16.19,1.42,23.787
2008-08-22T18:00:00Z,2.36,19.989,3.26,15.622,2.336081,17.4,3.71,15.508,1.28,22.186
2008-08-22T19:00:00Z,2.52,18.535,2.81,14.419,2.594195,16.329,3.45,14.673,1.63,20.992
2008-08-22T20:00:00Z,2.79,17.892,3.19,13.957,3.085971,15.687,3.38,14.035,2.07,20.028
2008-08-22T21:00:00Z,3.05,17.299,3.59,13.379,3.459487,15.158,3.28,13.461,2.48,19.292
2008-08-22T22:00:00Z,3.25,16.768,3.73,12.812,3.676963,14.706,3.23,12.942,2.8,18.828
2008-08-22T23:00:00Z,3.43,16.295,3.81,12.246,3.83593,14.317,3.26,12.451,3.05,18.53
2008-08-23T00:00:00Z,3.45,15.736,3.79,11.665,4.046508,13.889,3.42,12.159,3.34,18.269
2008-08-23T01:00:00Z,3.99,15.445,3.56,11.105,4.226805,13.417,3.65,12.088,3.63,17.978
2008-08-23T02:00:00Z,4.35,15.03,3.28,10.734,4.399761,12.976,3.96,12.24,3.97,17.673
2008-08-23T03:00:00Z,3.8,14.25,3.06,10.409,4.503711,12.577,4.23,12.395,4.34,17.374
2008-08-23T04:00:00Z,3.3,13.495,2.88,10.211,4.557343,12.189,4.42,12.453,4.61,17.03
2008-08-23T05:00:00Z,3.25,13.282,2.64,10.057,4.616576,11.899,4.51,12.413,4.91,16.991
2008-08-23T06:00:00Z,3.75,14.272,2.56,10.861,5.019412,12.262,4.63,12.817,5.43,17.611
2008-08-23T07:00:00Z,4.55,15.403,2.81,11.951,5.407632,12.974,4.91,13.636,6.3,18.753
2008-08-23T08:00:00Z,4.7,16.22,2.91,12.887,5.927226,14.039,5.17,14.52,7.18,20.126
2008-08-23T09:00:00Z,4.44,16.693,3.04,13.756,6.386298,15.197,5.51,15.374,7.75,21.144
2008-08-23T10:00:00Z,3.99,16.907,3.28,14.592,6.606639,16.173,5.67,16.114,7.93,21.731
2008-08-23T11:00:00Z,3.49,16.998,3.58,15.096,6.681435,16.849,5.74,16.657,7.83,22.087
2008-08-23T12:00:00Z,3.05,16.946,3.92,15.35,6.716161,17.217,5.86,17.06,7.79,22.251
2008-08-23T13:00:00Z,2.7,16.725,4.32,15.428,6.737394,17.329,5.99,17.353,7.61,22.14
2008-08-23T14:00:00Z,2.46,16.422,4.65,15.339,6.680209,17.207,5.96,17.495,7.25,21.821
2008-08-23T15:00:00Z,2.4,15.981,4.82,15.035,6.492103,16.884,5.8,17.562,6.7,21.274
2008-08-23T16:00:00Z,2.45,15.351,4.59,14.509,6.126676,16.389,5.57,17.514,6.03,20.504
2008-08-23T17:00:00Z,2.18,14.488,3.94,13.813,5.436546,15.732,5.2,17.188,4.95,19.384
2008-08-23T18:00:00Z,1.86,13.461,2.76,12.722,4.244506,14.702,4.32,16.346,3.72,17.662
2008-08-23T19:00:00Z,2.12,12.682,2.28,11.013,3.478388,13.175,3.42,14.5,3.38,16.4
2008-08-23T20:00:00Z,2.54,12.159,2.14,10.245,3.580391,12.498,3.28,13.448,3.18,15.604
2008-08-23T21:00:00Z,2.87,11.654,1.99,9.726,3.743424,12.072,3.11,12.943,2.91,14.894
2008-08-23T22:00:00Z,3.09,11.171,1.82,9.375,3.874303,11.672,3,12.538,2.77,14.373
2008-08-23T23:00:00Z,3.22,10.595,1.64,9.162,3.970884,11.307,3.03,12.216,2.69,13.864
2008-08-24T00:00:00Z,3.26,10.138,1.52,8.944,3.991342,10.945,3.15,11.918,2.56,13.405
2008-08-24T01:00:00Z,3.32,9.902,1.43,8.744,3.979061,10.595,3.28,11.668,2.51,13.032
2008-08-24T02:00:00Z,3.4,9.842,1.39,8.501,3.942611,10.31,3.39,11.439,2.48,12.766
2008-08-24T03:00:00Z,3.41,9.808,1.35,8.233,3.937951,10.105,3.52,11.251,2.45,12.516
2008-08-24T04:00:00Z,3.32,9.722,1.26,7.947,3.897211,9.964,3.68,11.08,2.46,12.28
2008-08-24T05:00:00Z,3.35,9.75,1.26,7.481,3.883105,9.919,3.88,10.976,2.72,12.666
2008-08-24T06:00:00Z,3.55,10.356,1.29,8.326,4.340538,11,4.63,12.383,3.09,13.564
2008-08-24T07:00:00Z,4.1,11.5,1.38,10.681,4.55013,12.501,4.96,13.746,3.32,14.896
2008-08-24T08:00:00Z,4.85,13.28,0.87,13.087,4.992298,14.365,5.43,15.469,3.68,16.444
2008-08-24T09:00:00Z,5.06,15.224,0.87,14.774,5.264505,15.912,6.18,16.789,3.79,17.747
2008-08-24T10:00:00Z,4.8,16.67,1.14,15.952,5.357923,17.225,6.51,17.572,3.9,18.676
2008-08-24T11:00:00Z,4.55,17.693,1.37,17.019,5.36996,18.304,6.72,17.956,4.07,19.235
2008-08-24T12:00:00Z,4.38,18.391,1.67,17.862,5.33967,19.151,6.87,18.017,4.26,19.474
2008-08-24T13:00:00Z,4.18,18.793,1.97,18.39,5.230382,19.679,6.89,17.941,4.44,19.394
2008-08-24T14:00:00Z,3.88,18.94,2.16,18.584,5.024237,19.83,6.79,17.795,4.57,19.122
2008-08-24T15:00:00Z,3.5,18.792,2.2,18.432,4.664807,19.604,6.56,17.49,4.58,18.685
2008-08-24T16:00:00Z,3.09,18.315,2.07,18.045,4.10974,19.095,6.13,17.122,4.43,18.046
2008-08-24T17:00:00Z,2.39,17.364,1.71,17.341,3.230121,18.299,5.49,16.7,3.86,17.07
2008-08-24T18:00:00Z,1.71,14.687,1.21,15.903,2.20891,16.736,4.93,16.113,3.29,15.48
2008-08-24T19:00:00Z,1.85,13.054,0.99,14.608,2.084903,15.342,4.65,15.408,3.33,14.408
2008-08-24T20:00:00Z,1.81,12.472,0.71,14.321,1.974285,14.853,4.75,14.982,3.58,13.799
2008-08-24T21:00:00Z,1.92,11.788,0.72,13.836,1.909841,14.36,4.95,14.721,3.8,13.285
2008-08-24T22:00:00Z,2.02,11.199,0.93,13.273,1.962546,13.832,5.08,14.453,3.81,12.816
2008-08-24T23:00:00Z,2.02,10.805,1.07,12.712,2.082094,13.305,5.15,14.195,3.72,12.425
2008-08-25T00:00:00Z,1.96,10.519,1.16,12.33,2.183715,12.851,5.07,13.93,3.65,12.14
2008-08-25T01:00:00Z,1.84,10.372,1.16,12.062,2.270422,12.5,5,13.69,3.62,11.893
2008-08-25T02:00:00Z,1.75,10.218,1.08,11.802,2.346274,12.215,4.87,13.447,3.58,11.623
2008-08-25T03:00:00Z,1.71,9.887,1,11.525,2.423756,11.942,4.77,13.247,3.57,11.346
2008-08-25T04:00:00Z,1.7,9.432,0.94,11.246,2.484308,11.705,4.74,13.094,3.6,11.086
2008-08-25T05:00:00Z,1.67,9.419,0.89,11.108,2.547947,11.655,4.82,13.035,3.99,11.663
2008-08-25T06:00:00Z,1.69,11.528,0.97,11.698,3.039484,12.785,5.22,13.647,4.41,13.113
2008-08-25T07:00:00Z,1.16,14.268,1.25,13.457,3.251724,14.041,5.32,14.705,4.79,15.093
2008-08-25T08:00:00Z,1.07,16.831,1.34,15.244,3.569904,15.907,5.65,16.273,5.02,16.912
2008-08-25T09:00:00Z,1.09,18.314,1.51,16.573,3.918854,17.468,5.85,17.82,5.05,18.344
2008-08-25T10:00:00Z,1.24,19.443,1.79,17.585,4.13586,18.642,5.93,18.866,4.98,19.446
2008-08-25T11:00:00Z,1.34,20.296,2.03,18.497,4.302207,19.543,6.09,19.57,4.95,20.23
2008-08-25T12:00:00Z,1.38,20.905,2.22,19.297,4.418856,20.251,6.25,20.138,5,20.774
2008-08-25T13:00:00Z,1.39,21.2,2.38,19.822,4.474806,20.717,6.35,20.503,5.08,21.025
2008-08-25T14:00:00Z,1.39,21.128,2.48,19.998,4.443624,20.886,6.36,20.777,5.12,21.001
2008-08-25T15:00:00Z,1.41,20.728,2.52,19.85,4.308579,20.818,6.25,20.915,5.02,20.643
2008-08-25T16:00:00Z,1.38,20.03,2.43,19.472,3.998846,20.42,6.14,20.815,4.81,19.984
2008-08-25T17:00:00Z,1.12,19.002,2.07,18.784,3.309072,19.73,5.88,20.325,3.87,18.929
2008-08-25T18:00:00Z,1.03,17.161,1.57,17.304,2.158817,18.237,5.13,19.266,2.79,16.84
2008-08-25T19:00:00Z,1.15,16.179,1.57,15.506,2.161269,16.364,4.75,17.629,2.76,15.637
2008-08-25T20:00:00Z,1.18,15.517,1.49,14.968,2.25979,15.63,4.75,16.897,2.74,14.958
2008-08-25T21:00:00Z,1.27,14.752,1.38,14.494,2.375304,15.041,4.91,16.576,2.71,14.394
2008-08-25T22:00:00Z,1.42,14.077,1.21,14.061,2.495359,14.544,5.05,16.31,2.65,13.924
2008-08-25T23:00:00Z,1.59,13.544,1.08,13.717,2.570625,14.152,5.15,16.088,2.67,13.477
2008-08-26T00:00:00Z,1.72,13.075,1.04,13.35,2.616488,13.85,5.19,15.847,2.72,13.048
2008-08-26T01:00:00Z,1.82,12.684,1.06,13.043,2.65744,13.6,5.24,15.66,2.73,12.676
2008-08-26T02:00:00Z,1.97,12.159,1.16,12.625,2.72366,13.343,5.29,15.553,2.7,12.378
2008-08-26T03:00:00Z,2.08,11.738,1.23,12.232,2.782181,13.1,5.3,15.501,2.64,12.137
2008-08-26T04:00:00Z,2.14,11.413,1.32,11.77,2.806744,12.866,5.17,15.428,2.6,11.914
2008-08-26T05:00:00Z,2.11,11.56,1.4,11.344,2.874344,12.77,5.04,15.352,2.81,12.906
2008-08-26T06:00:00Z,2.24,13.984,1.38,12.272,3.354969,13.941,5.29,15.832,3.27,14.829
2008-08-26T07:00:00Z,2,16.479,1.69,14.485,3.42715,15.532,5.51,16.823,3.38,17.367
2008-08-26T08:00:00Z,1.94,18.987,1.99,16.605,3.884693,17.793,5.82,18.126,3.85,19.468
2008-08-26T09:00:00Z,1.83,20.613,2.24,18.18,4.163138,19.466,5.92,19.196,4.2,20.738
2008-08-26T10:00:00Z,1.79,21.731,2.4,19.358,4.241872,20.617,5.97,19.84,4.41,21.725
2008-08-26T11:00:00Z,1.85,22.487,2.6,20.247,4.289196,21.526,6.04,20.335,4.53,22.402
2008-08-26T12:00:00Z,1.98,22.914,2.87,20.88,4.297941,22.238,6.11,20.719,4.6,22.734
2008-08-26T13:00:00Z,2.11,23.053,3.07,21.237,4.278328,22.722,6.16,20.989,4.6,22.84
2008-08-26T14:00:00Z,2.18,22.838,3.12,21.299,4.227864,22.891,6.21,21.117,4.52,22.737
2008-08-26T15:00:00Z,2.17,22.357,3.07,21.088,4.102098,22.71,6.19,21,4.34,22.404
2008-08-26T16:00:00Z,2.06,21.648,2.91,20.617,3.878242,22.24,6.05,20.66,3.99,21.789
2008-08-26T17:00:00Z,1.59,20.519,2.48,19.82,3.396423,21.397,5.68,20.073,2.92,20.64
2008-08-26T18:00:00Z,1.45,18.432,1.84,18.177,2.384393,19.617,4.75,19.166,2.33,18.38
2008-08-26T19:00:00Z,1.52,17.417,1.96,16.095,2.146149,17.563,3.62,17.741,2.38,17.293
2008-08-26T20:00:00Z,1.4,16.993,2,15.365,2.127223,16.79,3.47,16.927,2.37,16.74
2008-08-26T21:00:00Z,1.32,16.51,1.98,14.782,2.091023,16.192,3.58,16.432,2.34,16.254
2008-08-26T22:00:00Z,1.28,16.096,1.9,14.318,2.066442,15.705,3.78,16.064,2.31,15.842
2008-08-26T23:00:00Z,1.25,15.722,1.82,13.907,2.065655,15.328,4.04,15.793,2.29,15.434
2008-08-27T00:00:00Z,1.3,15.327,1.73,13.56,2.095406,14.96,4.25,15.567,2.3,15.037
2008-08-27T01:00:00Z,1.35,14.9,1.62,13.211,2.169539,14.591,4.48,15.382,2.36,14.629
2008-08-27T02:00:00Z,1.4,14.473,1.52,12.951,2.282925,14.183,4.62,15.224,2.42,14.247
2008-08-27T03:00:00Z,1.43,14.095,1.41,12.818,2.392661,13.831,4.77,15.109,2.48,13.891
2008-08-27T04:00:00Z,1.45,13.614,1.4,12.385,2.438139,13.492,4.83,15.002,2.49,13.587
2008-08-27T05:00:00Z,1.42,13.346,1.44,11.899,2.507459,13.249,4.84,14.913,2.71,14.262
2008-08-27T06:00:00Z,1.41,14.934,1.32,12.814,2.830421,14.478,5.18,15.241,3.04,15.988
2008-08-27T07:00:00Z,1.15,17.305,1.25,15.155,3.141375,16.294,5.52,16.053,3.07,18.495
2008-08-27T08:00:00Z,0.88,19.874,1.21,17.633,3.620129,18.612,6.04,17.223,3.5,20.709
2008-08-27T09:00:00Z,0.98,21.37,1.5,19.408,3.904899,20.246,6.38,18.314,3.74,22.029
2008-08-27T10:00:00Z,1.09,22.402,1.88,20.5,4.081179,21.417,6.61,19.041,3.92,22.957
2008-08-27T11:00:00Z,1.16,23.131,2.14,21.291,4.237104,22.326,6.79,19.609,4.05,23.637
2008-08-27T12:00:00Z,1.21,23.609,2.29,21.818,4.373456,23.065,6.88,20.195,4.13,24.118
2008-08-27T13:00:00Z,1.21,23.818,2.32,22.116,4.472593,23.528,6.92,20.431,4.18,24.342
2008-08-27T14:00:00Z,1.19,23.77,2.29,22.19,4.520039,23.653,6.93,20.409,4.16,24.276
2008-08-27T15:00:00Z,1.12,23.403,2.23,22.015,4.490765,23.421,6.83,20.06,4.07,23.906
2008-08-27T16:00:00Z,0.99,22.755,2.12,21.653,4.357449,22.873,6.53,19.515,3.82,23.301
2008-08-27T17:00:00Z,0.92,21.873,1.85,21.027,3.944087,21.945,5.91,18.863,2.96,22.112
2008-08-27T18:00:00Z,1.12,19.809,1.48,19.437,3.126355,20.027,4.91,18.118,2.27,20.024
2008-08-27T19:00:00Z,1.44,18.445,1.55,17.581,2.820486,18.123,3.91,17.18,2.23,19.051
2008-08-27T20:00:00Z,1.57,17.603,1.47,16.898,2.882908,17.339,3.88,16.601,2.3,18.444
2008-08-27T21:00:00Z,1.64,16.94,1.36,16.413,2.926868,16.66,4.14,16.382,2.46,17.735
2008-08-27T22:00:00Z,1.69,16.345,1.31,15.819,2.908213,16.02,4.09,16.304,2.67,17.04
2008-08-27T23:00:00Z,1.79,15.783,1.27,15.283,2.864436,15.463,4.12,16.336,2.88,16.405
2008-08-28T00:00:00Z,1.88,15.246,1.22,14.727,2.807725,14.98,4.09,16.354,3.07,15.848
2008-08-28T01:00:00Z,1.94,14.74,1.19,14.126,2.769308,14.61,4.02,16.341,3.2,15.378
2008-08-28T02:00:00Z,1.98,14.412,1.18,13.52,2.722201,14.372,3.81,16.21,3.3,14.985
2008-08-28T03:00:00Z,1.99,14.111,1.15,12.996,2.66974,14.245,3.59,16.044,3.37,14.644
2008-08-28T04:00:00Z,1.96,13.834,1.16,12.514,2.61682,14.11,3.43,15.89,3.42,14.326
2008-08-28T05:00:00Z,1.89,13.836,1.2,12.019,2.581642,13.935,3.26,15.67,3.8,15.031
2008-08-28T06:00:00Z,2.02,15.829,1.14,12.749,3.007312,14.83,3.38,16.226,4.37,16.646
