time,AT,CH,DE,IT,NL,PL
2008-07-04T21:00:00Z,5851,4648,53858.24176,40280,12744,15026
2008-07-04T22:00:00Z,5543,4779,50220.87912,37514,11685,13854
2008-07-04T23:00:00Z,5174,4502,48773.62637,35668,10839,13100
2008-07-05T00:00:00Z,5001,4265,48226.37363,34386,10271,12699
2008-07-05T01:00:00Z,4767,4273,47796.7033,33692,9962,12493
2008-07-05T02:00:00Z,4727,4018,47532.96703,33346,9812,11950
2008-07-05T03:00:00Z,4783,4022,46778.02198,31958,9539,11553
2008-07-05T04:00:00Z,5153,4149,49113.18681,34687,9600,12145
2008-07-05T05:00:00Z,5639,4199,51486.81319,38760,10302,13229
2008-07-05T06:00:00Z,5984,4323,54774.72527,42143,11482,14270
2008-07-05T07:00:00Z,6239,4451,57234.06593,44232,12576,15095
2008-07-05T08:00:00Z,6437,4523,58606.59341,44179,12836,15478
2008-07-05T09:00:00Z,6605,4652,59119.78022,43634,12918,15516
2008-07-05T10:00:00Z,6370,4560,57524.17582,42199,12922,15614
2008-07-05T11:00:00Z,6136,4474,55047.25275,40735,12803,15363
2008-07-05T12:00:00Z,6028,4356,53185.71429,40339,12607,14874
2008-07-05T13:00:00Z,6085,4322,52341.75824,40059,12393,14592
2008-07-05T14:00:00Z,5984,4231,52449.45055,40659,12355,14267
2008-07-05T15:00:00Z,5918,4138,53262.63736,40882,12408,14027
2008-07-05T16:00:00Z,5787,4136,53894.50549,40827,12216,13854
2008-07-05T17:00:00Z,5651,4242,53486.81319,40375,11969,13962
2008-07-05T18:00:00Z,5506,4181,51529.67033,40008,11631,13959
2008-07-05T19:00:00Z,5560,4414,50734.06593,40134,11365,14531
2008-07-05T20:00:00Z,5638,4511,50882.41758,38132,11703,14484
2008-07-05T21:00:00Z,5177,4413,47726.37363,36009,11395,13456
2008-07-05T22:00:00Z,4936,4302,45329.67033,33751,10435,12369
2008-07-05T23:00:00Z,4564,4206,43558.24176,31959,9505,11643
2008-07-06T00:00:00Z,4449,4086,42861.53846,30782,9270,11308
2008-07-06T01:00:00Z,4228,3976,42214.28571,30075,9165,11040
2008-07-06T02:00:00Z,4179,3780,41703.2967,29803,9183,10409
2008-07-06T03:00:00Z,4135,3692,41073.62637,28239,9037,10022
2008-07-06T04:00:00Z,4365,3714,41818.68132,28765,8877,10464
2008-07-06T05:00:00Z,4723,3758,44026.37363,30789,8942,11177
2008-07-06T06:00:00Z,5071,3874,46020.87912,32732,9479,11976
2008-07-06T07:00:00Z,5405,3982,47974.72527,34718,10087,12842
2008-07-06T08:00:00Z,5658,4132,50224.17582,35273,10661,13256
2008-07-06T09:00:00Z,5840,4235,52568.13187,36033,10900,13425
2008-07-06T10:00:00Z,5661,4248,51881.31868,36023,11033,13392
2008-07-06T11:00:00Z,5508,4135,50003.2967,35244,11000,13255
2008-07-06T12:00:00Z,5370,4351,49035.16484,34821,10791,13115
2008-07-06T13:00:00Z,5308,4390,48386.81319,34407,10706,12844
2008-07-06T14:00:00Z,5256,4385,48520.87912,34731,10785,12674
2008-07-06T15:00:00Z,5384,4418,49636.26374,35072,11267,12589
2008-07-06T16:00:00Z,5545,4546,51042.85714,35276,11530,12726
2008-07-06T17:00:00Z,5590,4526,51259.34066,35426,11551,12866
2008-07-06T18:00:00Z,5622,4372,50801.0989,36634,11354,13050
2008-07-06T19:00:00Z,5661,4291,50936.26374,37136,11329,13763
2008-07-06T20:00:00Z,5757,4313,52243.95604,35841,11859,13915
2008-07-06T21:00:00Z,5351,4000,48607.69231,33420,11240,12929
2008-07-06T22:00:00Z,5101,4372,46273.62637,31655,10171,11958
2008-07-06T23:00:00Z,4770,4202,45620.87912,30210,9601,11423
2008-07-07T00:00:00Z,4711,4050,44890.10989,29432,9398,11235
2008-07-07T01:00:00Z,4587,3914,45127.47253,29162,9488,11193
2008-07-07T02:00:00Z,4716,3860,46209.89011,29688,9580,10857
2008-07-07T03:00:00Z,5183,4246,48547.25275,30636,9418,11163
2008-07-07T04:00:00Z,6132,4861,57101.0989,36667,10091,13037
2008-07-07T05:00:00Z,6957,5214,64331.86813,43431,11724,15022
2008-07-07T06:00:00Z,7372,5603,68360.43956,48622,13509,16332
2008-07-07T07:00:00Z,7620,5769,69687.91209,50742,14394,16979
2008-07-07T08:00:00Z,7858,5992,70880.21978,51751,14824,17175
2008-07-07T09:00:00Z,8042,5988,71685.71429,52115,15044,17584
2008-07-07T10:00:00Z,7801,5658,70512.08791,50109,14973,17704
2008-07-07T11:00:00Z,7774,5702,69781.31868,51090,15173,17573
2008-07-07T12:00:00Z,7665,5715,69328.57143,51991,15098,17226
2008-07-07T13:00:00Z,7574,5683,68192.30769,52384,14948,17064
2008-07-07T14:00:00Z,7402,5599,67262.63736,52341,14782,16734
2008-07-07T15:00:00Z,7292,5309,67013.18681,50556,14331,16488
2008-07-07T16:00:00Z,7197,5221,66337.36264,48404,13619,16351
2008-07-07T17:00:00Z,6978,4986,64943.95604,46419,13233,16493
2008-07-07T18:00:00Z,6696,4769,62773.62637,45662,12799,16596
2008-07-07T19:00:00Z,6419,5011,60936.26374,45385,12324,16780
2008-07-07T20:00:00Z,6232,5133,58876.92308,42332,12348,16005
2008-07-07T21:00:00Z,5802,4668,54630.76923,39172,12096,14771
2008-07-07T22:00:00Z,5562,4707,52418.68132,36353,10773,13757
2008-07-07T23:00:00Z,5170,4621,50718.68132,34724,10048,13147
2008-07-08T00:00:00Z,5064,4525,49625.27473,33957,9962,12753
2008-07-08T01:00:00Z,4886,4364,49728.57143,33572,10179,12586
2008-07-08T02:00:00Z,4921,4157,50682.41758,33680,10062,12145
2008-07-08T03:00:00Z,5318,4379,53381.31868,33937,9920,12180
2008-07-08T04:00:00Z,6157,4776,59607.69231,38584,10706,13788
2008-07-08T05:00:00Z,6941,5226,65681.31868,45109,12496,15588
2008-07-08T06:00:00Z,7347,5448,69115.38462,50634,14137,16662
2008-07-08T07:00:00Z,7542,5539,70318.68132,53007,15119,17116
2008-07-08T08:00:00Z,7695,5792,72223.07692,53437,15501,17318
2008-07-08T09:00:00Z,7914,5802,73921.97802,53410,15677,17527
2008-07-08T10:00:00Z,7710,5453,72713.18681,50719,15579,17634
2008-07-08T11:00:00Z,7618,5480,71473.62637,51516,15639,17586
2008-07-08T12:00:00Z,7496,5326,70164.83516,52172,15563,17270
2008-07-08T13:00:00Z,7366,5295,69424.17582,52444,15385,17008
2008-07-08T14:00:00Z,7235,5234,67529.67033,52439,15069,16631
2008-07-08T15:00:00Z,7103,4940,67315.38462,50519,14777,16428
2008-07-08T16:00:00Z,6906,4905,67042.85714,48249,13789,16144
2008-07-08T17:00:00Z,6643,4713,65778.02198,46413,13241,16228
2008-07-08T18:00:00Z,6409,4599,62962.63736,45801,12787,16197
2008-07-08T19:00:00Z,6369,4840,60942.85714,45184,12480,16716
2008-07-08T20:00:00Z,6264,4916,59191.20879,42097,12597,16135
2008-07-08T21:00:00Z,5767,4520,55247.25275,39056,12268,14906
2008-07-08T22:00:00Z,5496,4504,51773.62637,36123,11204,13786
2008-07-08T23:00:00Z,5121,4498,50385.71429,34519,10399,13146
2008-07-09T00:00:00Z,5027,4437,49256.04396,33429,10239,12711
2008-07-09T01:00:00Z,4900,4325,49402.1978,33186,10300,12629
2008-07-09T02:00:00Z,4976,4197,50593.40659,33452,10126,12232
2008-07-09T03:00:00Z,5304,4449,52742.85714,33566,9937,12233
2008-07-09T04:00:00Z,6095,4488,60172.52747,38496,10764,13830
2008-07-09T05:00:00Z,6897,5087,66157.14286,44971,12357,15576
2008-07-09T06:00:00Z,7301,5444,69530.76923,49923,14108,16607
2008-07-09T07:00:00Z,7523,5549,70420.87912,52047,14996,17080
2008-07-09T08:00:00Z,7710,5735,71651.64835,52654,15262,17266
2008-07-09T09:00:00Z,7907,5737,73298.9011,52651,15479,17649
2008-07-09T10:00:00Z,7664,5432,71893.40659,50230,15453,17738
2008-07-09T11:00:00Z,7598,5461,70813.18681,50990,15618,17596
2008-07-09T12:00:00Z,7477,5423,69756.04396,51650,15819,17236
2008-07-09T13:00:00Z,7361,5398,68900,52282,15755,16986
2008-07-09T14:00:00Z,7220,5252,67670.32967,52082,15570,16636
2008-07-09T15:00:00Z,7098,5004,67442.85714,50305,15287,16333
2008-07-09T16:00:00Z,6914,4940,66912.08791,48231,14394,16128
2008-07-09T17:00:00Z,6751,4611,66048.35165,46338,13771,16192
2008-07-09T18:00:00Z,6542,4532,63375.82418,45556,13268,16320
2008-07-09T19:00:00Z,6460,4672,61520.87912,44965,12962,16636
2008-07-09T20:00:00Z,6339,4845,59431.86813,42279,12964,16046
2008-07-09T21:00:00Z,5805,4570,55229.67033,39182,12667,14942
2008-07-09T22:00:00Z,5643,4532,52323.07692,,11675,13758
2008-07-09T23:00:00Z,5303,4462,50419.78022,,10951,13092
2008-07-10T00:00:00Z,5180,4537,49207.69231,,10595,12697
2008-07-10T01:00:00Z,5041,4391,49190.10989,,10305,12659
2008-07-10T02:00:00Z,5091,4301,50365.93407,,10248,12226
2008-07-10T03:00:00Z,5517,4473,52971.42857,,10308,12210
2008-07-10T04:00:00Z,6300,4539,59739.56044,,10961,13769
2008-07-10T05:00:00Z,7017,5084,65474.72527,,12513,15475
2008-07-10T06:00:00Z,7448,5429,68913.18681,,14196,16458
2008-07-10T07:00:00Z,7601,5616,69481.31868,,15228,16975
2008-07-10T08:00:00Z,7808,5837,70963.73626,,15414,17153
2008-07-10T09:00:00Z,7982,5825,72695.6044,,15647,17465
2008-07-10T10:00:00Z,7762,5529,71624.17582,,15559,17593
2008-07-10T11:00:00Z,7718,5548,70631.86813,,15754,17474
2008-07-10T12:00:00Z,7563,5534,69531.86813,,15633,17081
2008-07-10T13:00:00Z,7471,5463,69087.91209,,15674,16917
2008-07-10T14:00:00Z,7284,5369,68075.82418,,15502,16632
2008-07-10T15:00:00Z,7180,5173,67729.67033,,15261,16415
2008-07-10T16:00:00Z,6966,5069,67440.65934,,14450,16228
2008-07-10T17:00:00Z,6728,4818,66320.87912,,13966,16251
2008-07-10T18:00:00Z,6466,4733,63507.69231,,13488,16386
2008-07-10T19:00:00Z,6441,4895,61901.0989,,12898,16747
2008-07-10T20:00:00Z,6372,5029,60351.64835,,12864,16231
2008-07-10T21:00:00Z,5906,4677,55973.62637,,12697,15063
2008-07-10T22:00:00Z,5664,4690,52558.24176,37029,11743,13850
2008-07-10T23:00:00Z,5340,4614,51250.54945,35388,10929,13135
2008-07-11T00:00:00Z,5254,4610,49889.01099,34311,10620,12792
2008-07-11T01:00:00Z,5088,4596,49991.20879,33985,10422,12636
2008-07-11T02:00:00Z,5119,4501,50985.71429,34088,10387,12302
2008-07-11T03:00:00Z,5470,4612,53431.86813,34088,10387,12353
2008-07-11T04:00:00Z,6233,4696,59810.98901,38908,10931,13925
2008-07-11T05:00:00Z,6946,5140,65768.13187,45383,12425,15617
2008-07-11T06:00:00Z,7338,5503,69286.81319,50186,14188,16781
2008-07-11T07:00:00Z,7551,5718,69942.85714,52523,15219,17304
2008-07-11T08:00:00Z,7750,5875,71520.87912,53616,15536,17526
2008-07-11T09:00:00Z,7935,5826,72605.49451,53633,15709,17944
2008-07-11T10:00:00Z,7684,5531,71212.08791,51254,15638,17965
2008-07-11T11:00:00Z,7490,5541,69707.69231,51894,15612,17954
2008-07-11T12:00:00Z,7307,5471,68702.1978,52371,15284,17606
2008-07-11T13:00:00Z,7214,5378,67859.34066,52551,14950,17329
2008-07-11T14:00:00Z,7108,5148,66592.30769,52281,14600,17018
2008-07-11T15:00:00Z,7042,4991,66649.45055,50617,14406,16760
2008-07-11T16:00:00Z,6844,5013,65790.10989,48468,13683,16493
2008-07-11T17:00:00Z,6576,4797,65165.93407,46831,13164,16419
2008-07-11T18:00:00Z,6342,4609,61868.13187,46403,12676,16470
2008-07-11T19:00:00Z,6286,4723,59136.26374,45335,12084,16742
2008-07-11T20:00:00Z,6258,4800,57617.58242,42329,12224,16236
2008-07-11T21:00:00Z,5798,4646,53389.01099,39386,12313,15048
2008-07-11T22:00:00Z,5569,4752,50650.54945,36677,11361,13857
2008-07-11T23:00:00Z,5228,4495,48293.40659,34826,10618,13121
2008-07-12T00:00:00Z,5079,4379,47324.17582,33651,10124,12740
2008-07-12T01:00:00Z,4868,4308,47168.13187,33163,9863,12573
2008-07-12T02:00:00Z,4787,4126,47569.23077,32908,9740,12002
2008-07-12T03:00:00Z,4845,4157,47018.68132,31815,9573,11762
2008-07-12T04:00:00Z,5219,4181,49209.89011,34057,9704,12339
2008-07-12T05:00:00Z,5752,3894,52064.83516,38008,10394,13600
2008-07-12T06:00:00Z,6053,3943,55363.73626,41911,11481,14653
2008-07-12T07:00:00Z,6381,4307,58645.05495,43742,12713,15454
2008-07-12T08:00:00Z,6564,4424,60490.10989,44492,13366,15798
2008-07-12T09:00:00Z,6741,4577,61438.46154,43642,13551,16035
2008-07-12T10:00:00Z,6473,4465,60729.67033,42019,13473,15924
2008-07-12T11:00:00Z,6239,4374,58721.97802,40150,13241,15709
2008-07-12T12:00:00Z,6059,4207,56176.92308,39476,12983,15156
2008-07-12T13:00:00Z,5969,4255,54700,39218,12617,14772
2008-07-12T14:00:00Z,5942,4356,53735.16484,39773,12480,14517
2008-07-12T15:00:00Z,5941,4329,54194.50549,39490,12378,14371
2008-07-12T16:00:00Z,5830,4269,54274.72527,39609,12120,14349
2008-07-12T17:00:00Z,5703,4238,53585.71429,39568,11712,14399
2008-07-12T18:00:00Z,5638,4154,51304.3956,39502,11421,14484
2008-07-12T19:00:00Z,5518,4219,50152.74725,38805,11124,14762
2008-07-12T20:00:00Z,5527,4336,50320.87912,36348,11466,14504
2008-07-12T21:00:00Z,5164,4485,47430.76923,33987,11189,13427
2008-07-12T22:00:00Z,4914,4486,44929.67033,31919,10320,12409
2008-07-12T23:00:00Z,4580,4366,43487.91209,30240,9634,11870
2008-07-13T00:00:00Z,4432,4176,42123.07692,29289,9223,11548
2008-07-13T01:00:00Z,4253,3943,41637.36264,28554,9034,11323
2008-07-13T02:00:00Z,4191,3730,41562.63736,28603,9000,10805
2008-07-13T03:00:00Z,4179,3785,40904.3956,27265,9024,10414
2008-07-13T04:00:00Z,4366,3811,41449.45055,27647,8888,10706
2008-07-13T05:00:00Z,4706,3923,43628.57143,29197,8844,11396
2008-07-13T06:00:00Z,5050,4155,45758.24176,31194,9300,12139
2008-07-13T07:00:00Z,5404,4333,48179.12088,32841,10189,12879
2008-07-13T08:00:00Z,5638,4191,50594.50549,33600,10866,13310
2008-07-13T09:00:00Z,5870,4033,53383.51648,34305,11079,13555
2008-07-13T10:00:00Z,5635,4054,52393.40659,33982,11327,13531
2008-07-13T11:00:00Z,5589,4090,49892.30769,33401,11258,13497
2008-07-13T12:00:00Z,5482,4023,48143.95604,32949,11056,13339
2008-07-13T13:00:00Z,5405,4111,46931.86813,33069,10866,13090
2008-07-13T14:00:00Z,5412,4213,46837.36264,32932,10773,12894
2008-07-13T15:00:00Z,5487,4302,48065.93407,33176,11331,12753
2008-07-13T16:00:00Z,5462,4468,49879.12088,34050,11558,12911
2008-07-13T17:00:00Z,5343,4310,50403.2967,34569,11510,13297
2008-07-13T18:00:00Z,5536,4336,49768.13187,36429,11414,13525
2008-07-13T19:00:00Z,5453,4501,49986.81319,36611,11169,13943
2008-07-13T20:00:00Z,5538,4392,51368.13187,35134,11670,13521
2008-07-13T21:00:00Z,5243,4260,47793.40659,32767,11359,12594
2008-07-13T22:00:00Z,5029,4463,45691.20879,31058,10379,11732
2008-07-13T23:00:00Z,4728,4216,44660.43956,29754,9674,11362
2008-07-14T00:00:00Z,4666,4186,44196.7033,28748,9336,11210
2008-07-14T01:00:00Z,4551,4054,44304.3956,28544,9244,11137
2008-07-14T02:00:00Z,4655,3980,45992.30769,29484,9011,10945
2008-07-14T03:00:00Z,5144,4136,48026.37363,30525,9170,11153
2008-07-14T04:00:00Z,6103,4529,55653.84615,36166,10076,13006
2008-07-14T05:00:00Z,6869,4917,63170.32967,43046,11560,14889
2008-07-14T06:00:00Z,7338,5400,67295.6044,48030,13242,16125
2008-07-14T07:00:00Z,7516,5631,68546.15385,49557,14060,16665
2008-07-14T08:00:00Z,7720,5815,69850.54945,50550,14414,16942
2008-07-14T09:00:00Z,7910,5795,71605.49451,50757,14742,17247
2008-07-14T10:00:00Z,7694,5297,70874.72527,48220,14764,17361
2008-07-14T11:00:00Z,7725,5304,70229.67033,49028,14972,17273
2008-07-14T12:00:00Z,7630,5256,69125.27473,49818,14884,16851
2008-07-14T13:00:00Z,7499,5150,68263.73626,50126,14738,16679
2008-07-14T14:00:00Z,7356,5036,66825.27473,49943,14506,16486
2008-07-14T15:00:00Z,7295,4884,66279.12088,48132,14160,16281
2008-07-14T16:00:00Z,7144,4803,65776.92308,46055,13226,16057
2008-07-14T17:00:00Z,6911,4511,64656.04396,44704,12738,16076
2008-07-14T18:00:00Z,6734,4433,61893.40659,44258,12363,16169
2008-07-14T19:00:00Z,6485,4776,60078.02198,43515,11980,16524
2008-07-14T20:00:00Z,6332,4775,58621.97802,40152,12270,15828
2008-07-14T21:00:00Z,5756,4514,54369.23077,37203,12068,14689
2008-07-14T22:00:00Z,5506,4617,50564.83516,34766,11068,13548
2008-07-14T23:00:00Z,5151,4470,49262.63736,33369,10331,12912
2008-07-15T00:00:00Z,5060,4350,48331.86813,32378,9976,12572
2008-07-15T01:00:00Z,4875,4220,48332.96703,32297,9681,12497
2008-07-15T02:00:00Z,4944,4056,49362.63736,32242,9611,12170
2008-07-15T03:00:00Z,5357,4187,51324.17582,32689,9739,12163
2008-07-15T04:00:00Z,6137,4575,58697.8022,37480,10419,13760
2008-07-15T05:00:00Z,6935,4850,64613.18681,43864,11838,15525
2008-07-15T06:00:00Z,7357,5192,68275.82418,48625,13542,16644
2008-07-15T07:00:00Z,7572,5348,68776.92308,50439,14536,17094
2008-07-15T08:00:00Z,7765,5544,70235.16484,51054,14886,17208
2008-07-15T09:00:00Z,7883,5405,71935.16484,50888,15125,17550
2008-07-15T10:00:00Z,7614,5148,71117.58242,48472,15116,17676
2008-07-15T11:00:00Z,7517,5113,70150.54945,49209,15181,17550
2008-07-15T12:00:00Z,7405,5079,68873.62637,49938,15126,17140
2008-07-15T13:00:00Z,7292,4989,67652.74725,50260,15024,16955
2008-07-15T14:00:00Z,7128,4889,66205.49451,50416,14815,16524
2008-07-15T15:00:00Z,7047,4674,66093.40659,48463,14426,16329
2008-07-15T16:00:00Z,6871,4656,65827.47253,46427,13418,16198
2008-07-15T17:00:00Z,6654,4323,64563.73626,44942,12863,16354
2008-07-15T18:00:00Z,6432,4182,62173.62637,44205,12422,16509
2008-07-15T19:00:00Z,6390,4458,60959.34066,43312,12086,16650
2008-07-15T20:00:00Z,6245,4560,59020.87912,40270,12251,16031
2008-07-15T21:00:00Z,5784,4313,54746.15385,37698,12021,14819
2008-07-15T22:00:00Z,5536,4352,51336.26374,34908,10883,13600
2008-07-15T23:00:00Z,5212,4495,50315.38462,33175,10223,12962
2008-07-16T00:00:00Z,5086,4470,49336.26374,32482,9834,12655
2008-07-16T01:00:00Z,4912,4386,49172.52747,32038,9733,12592
2008-07-16T02:00:00Z,4975,4243,50198.9011,32420,9702,12296
2008-07-16T03:00:00Z,5365,4234,52734.06593,32613,9762,12294
2008-07-16T04:00:00Z,6243,4480,59452.74725,37658,10395,13854
2008-07-16T05:00:00Z,6981,4744,65318.68132,43796,11836,15569
2008-07-16T06:00:00Z,7399,4985,68843.95604,48650,13574,16618
2008-07-16T07:00:00Z,7592,5221,69880.21978,50767,14577,17099
2008-07-16T08:00:00Z,7798,5461,71227.47253,51498,14817,17300
2008-07-16T09:00:00Z,7975,5403,72800,51289,15059,17599
2008-07-16T10:00:00Z,7727,5132,71901.0989,48686,14976,17763
2008-07-16T11:00:00Z,7653,5171,70852.74725,49576,15104,17632
2008-07-16T12:00:00Z,7527,5157,69690.10989,50538,14981,17179
2008-07-16T13:00:00Z,7407,5087,68771.42857,50945,14844,16974
2008-07-16T14:00:00Z,7257,5034,66908.79121,50996,14635,16663
2008-07-16T15:00:00Z,7134,4705,66446.15385,49089,14272,16461
2008-07-16T16:00:00Z,6949,4606,66169.23077,47340,13352,16331
2008-07-16T17:00:00Z,6657,4287,65143.95604,45451,12791,16409
2008-07-16T18:00:00Z,6392,4282,62518.68132,45016,12225,16624
2008-07-16T19:00:00Z,6514,4572,60775.82418,44122,11973,16901
2008-07-16T20:00:00Z,6385,4741,59059.34066,40827,12244,16144
2008-07-16T21:00:00Z,5910,4396,54530.76923,38246,12127,14801
2008-07-16T22:00:00Z,5579,4350,51909.89011,35519,11097,13714
2008-07-16T23:00:00Z,5287,4069,50172.52747,33891,10406,13070
2008-07-17T00:00:00Z,5127,4258,48892.30769,32774,10087,12640
2008-07-17T01:00:00Z,4972,4126,48965.93407,32414,10027,12589
2008-07-17T02:00:00Z,5047,4070,50090.10989,32609,9799,12290
2008-07-17T03:00:00Z,5416,4116,52596.7033,33111,9863,12240
2008-07-17T04:00:00Z,6207,4195,58952.74725,38017,10411,13744
2008-07-17T05:00:00Z,7003,4890,64694.50549,44353,11746,15481
2008-07-17T06:00:00Z,7503,5313,68457.14286,49375,13300,16541
2008-07-17T07:00:00Z,7749,5456,69801.0989,51836,14322,16944
2008-07-17T08:00:00Z,7967,5729,71645.05495,52359,14641,17170
2008-07-17T09:00:00Z,8128,5726,73292.30769,52286,14811,17491
2008-07-17T10:00:00Z,7786,5354,72226.37363,49643,14664,17503
2008-07-17T11:00:00Z,7670,5318,71010.98901,50130,14770,17513
2008-07-17T12:00:00Z,7423,5202,70005.49451,50875,14664,17169
2008-07-17T13:00:00Z,7440,5109,68815.38462,51038,14482,16881
2008-07-17T14:00:00Z,7361,5005,67669.23077,51066,14297,16545
2008-07-17T15:00:00Z,7300,4724,67470.32967,49220,13959,16330
2008-07-17T16:00:00Z,7151,4670,67286.81319,47343,13282,16227
2008-07-17T17:00:00Z,6929,4407,65805.49451,45142,12953,16226
2008-07-17T18:00:00Z,6656,4378,62959.34066,45115,12666,16453
2008-07-17T19:00:00Z,6408,4519,61563.73626,43889,12257,16801
2008-07-17T20:00:00Z,6238,4466,58931.86813,40414,12205,16061
2008-07-17T21:00:00Z,5708,4151,54471.42857,38053,11913,14729
2008-07-17T22:00:00Z,5511,4315,51468.13187,35375,10869,13725
2008-07-17T23:00:00Z,5190,4268,49908.79121,33948,10126,13066
2008-07-18T00:00:00Z,5072,4418,48790.10989,32981,9755,12768
2008-07-18T01:00:00Z,4903,4344,48842.85714,32734,9571,12743
2008-07-18T02:00:00Z,4975,4279,49747.25275,33040,9481,12385
2008-07-18T03:00:00Z,5264,4487,52396.7033,33889,9672,12393
2008-07-18T04:00:00Z,6032,4468,59239.56044,38286,10316,13842
2008-07-18T05:00:00Z,6783,4755,65336.26374,44348,11713,15469
2008-07-18T06:00:00Z,7211,5076,69361.53846,49443,13287,16534
2008-07-18T07:00:00Z,7422,5219,70507.69231,51602,14209,17000
2008-07-18T08:00:00Z,7579,5426,71601.0989,51982,14528,17283
2008-07-18T09:00:00Z,7763,5319,72842.85714,51548,14697,17548
2008-07-18T10:00:00Z,7444,4971,71582.41758,48862,14659,17545
2008-07-18T11:00:00Z,7187,4874,69592.30769,49185,14648,17495
2008-07-18T12:00:00Z,7012,4844,67921.97802,49356,14450,17116
2008-07-18T13:00:00Z,6869,4723,65572.52747,49784,14108,16812
2008-07-18T14:00:00Z,6783,4520,65548.35165,49604,13744,16483
2008-07-18T15:00:00Z,6747,4394,65298.9011,47842,13611,16301
2008-07-18T16:00:00Z,6601,4330,64457.14286,46295,12950,16051
2008-07-18T17:00:00Z,6365,4032,62967.03297,44609,12525,16162
2008-07-18T18:00:00Z,6115,3967,59972.52747,44146,12083,16248
2008-07-18T19:00:00Z,6056,4243,58680.21978,43100,11698,16658
2008-07-18T20:00:00Z,5957,4331,56747.25275,40106,11727,15970
2008-07-18T21:00:00Z,5558,4187,52313.18681,37704,11581,14729
2008-07-18T22:00:00Z,5312,4310,49337.36264,35268,10723,13657
2008-07-18T23:00:00Z,4979,4340,46853.84615,33583,9822,12990
2008-07-19T00:00:00Z,4808,4340,45632.96703,32522,9323,12516
2008-07-19T01:00:00Z,4585,4303,45094.50549,31976,9179,12418
2008-07-19T02:00:00Z,4562,3778,44801.0989,31690,9109,11960
2008-07-19T03:00:00Z,4616,3653,45729.67033,31148,9101,11476
2008-07-19T04:00:00Z,5014,3689,47942.85714,33135,9151,12090
2008-07-19T05:00:00Z,5549,3769,51056.04396,37525,9678,13409
2008-07-19T06:00:00Z,5959,3782,54285.71429,40785,10669,14422
2008-07-19T07:00:00Z,6167,4042,57174.72527,42874,11808,15107
2008-07-19T08:00:00Z,6369,4074,58756.04396,42937,12382,15558
2008-07-19T09:00:00Z,6513,4212,59610.98901,41897,12722,15749
2008-07-19T10:00:00Z,6279,4151,58289.01099,40025,12780,15611
2008-07-19T11:00:00Z,6066,4105,55849.45055,38329,12698,15431
2008-07-19T12:00:00Z,5941,3991,53947.25275,37925,12446,14969
2008-07-19T13:00:00Z,5860,3927,52979.12088,37709,12107,14692
2008-07-19T14:00:00Z,5762,3924,52729.67033,38209,11864,14464
2008-07-19T15:00:00Z,5730,3857,53720.87912,38446,11766,14198
2008-07-19T16:00:00Z,5583,3840,54015.38462,38477,11678,14079
